record_type,game_id,game_name,box_art_url,extraction_time,source,endpoint
game,1804231074,MapleStory Worlds,https://static-cdn.jtvnw.net/ttv-boxart/1804231074_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,23020,ROBLOX,https://static-cdn.jtvnw.net/ttv-boxart/23020_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,497057,Destiny 2,https://static-cdn.jtvnw.net/ttv-boxart/497057-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,272263131,"Animals, Aquariums, and Zoos",https://static-cdn.jtvnw.net/ttv-boxart/272263131-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,488190,Poker,https://static-cdn.jtvnw.net/ttv-boxart/488190-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,386821,Black Desert,https://static-cdn.jtvnw.net/ttv-boxart/386821_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,27284,Retro,https://static-cdn.jtvnw.net/ttv-boxart/27284-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,1494,Call of Duty,https://static-cdn.jtvnw.net/ttv-boxart/1494_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,494184,Mobile Legends: Bang Bang,https://static-cdn.jtvnw.net/ttv-boxart/494184_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,965771331,Deltarune,https://static-cdn.jtvnw.net/ttv-boxart/965771331_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,670867987,Pokémon Scarlet/Violet,https://static-cdn.jtvnw.net/ttv-boxart/670867987-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,417528,Albion Online,https://static-cdn.jtvnw.net/ttv-boxart/417528_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,30921,Rocket League,https://static-cdn.jtvnw.net/ttv-boxart/30921-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,499634,Crypto,https://static-cdn.jtvnw.net/ttv-boxart/499634-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,23857,Pokémon HeartGold/SoulSilver,https://static-cdn.jtvnw.net/ttv-boxart/23857-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,509660,Art,https://static-cdn.jtvnw.net/ttv-boxart/509660-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,263490,Rust,https://static-cdn.jtvnw.net/ttv-boxart/263490_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,493057,PUBG: BATTLEGROUNDS,https://static-cdn.jtvnw.net/ttv-boxart/493057-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,516867,Clubhouse Games: 51 Worldwide Classics,https://static-cdn.jtvnw.net/ttv-boxart/516867_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,491931,Escape from Tarkov,https://static-cdn.jtvnw.net/ttv-boxart/491931_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,93798731,F1 25,https://static-cdn.jtvnw.net/ttv-boxart/93798731_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,27546,World of Tanks,https://static-cdn.jtvnw.net/ttv-boxart/27546-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,29452,Virtual Casino,https://static-cdn.jtvnw.net/ttv-boxart/29452_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,417752,Talk Shows & Podcasts,https://static-cdn.jtvnw.net/ttv-boxart/417752-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,2748,Magic: The Gathering,https://static-cdn.jtvnw.net/ttv-boxart/2748-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,493959,Red Dead Redemption 2,https://static-cdn.jtvnw.net/ttv-boxart/493959_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,509659,ASMR,https://static-cdn.jtvnw.net/ttv-boxart/509659-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,491168,Clash Royale,https://static-cdn.jtvnw.net/ttv-boxart/491168_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,459931,Old School RuneScape,https://static-cdn.jtvnw.net/ttv-boxart/459931_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,512953,ELDEN RING,https://static-cdn.jtvnw.net/ttv-boxart/512953_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
game,533344586,Solo Leveling: Arise,https://static-cdn.jtvnw.net/ttv-boxart/533344586_IGDB-{width}x{height}.jpg,2025-06-10T19:45:49.400669,twitch,games/top
